drug_1,drug_2,label
DB00087,DB01097,1
DB06271,DB09068,1
DB00938,DB01064,1
DB00368,DB00449,1
DB01254,DB06271,1
DB00563,DB00661,1
DB00009,DB00374,1
DB00363,DB01579,1
DB00390,DB01436,1
DB00030,DB04876,1
DB00569,DB04574,1
DB00397,DB01291,1
DB00054,DB00717,1
DB00999,DB01354,1
DB00191,DB01576,1
DB00541,DB05812,1
DB01064,DB06701,1
DB00508,DB01579,1
DB00222,DB00707,1
DB00029,DB00788,1
DB06700,DB09211,1
DB01128,DB04908,1
DB00307,DB01175,1
DB00351,DB00374,1
DB00895,DB00950,1
DB00072,DB06813,1
DB00540,DB08897,1
DB00717,DB06779,1
DB00237,DB00975,1
DB00304,DB06779,1
DB00112,DB00884,1
DB01009,DB11133,1
DB00104,DB01208,1
DB00204,DB08815,1
DB00590,DB02703,1
DB00524,DB00707,1
DB00554,DB01254,1
DB00241,DB00935,1
DB00388,DB00651,1
DB00041,DB00591,1
DB00476,DB00569,1
DB00030,DB04839,1
DB00332,DB01106,1
DB01220,DB05294,1
DB00277,DB01210,1
DB00393,DB06201,1
DB01029,DB01109,1
DB00421,DB00806,1
DB00957,DB01109,1
DB00989,DB01100,1
DB00201,DB00830,1
DB00332,DB00450,1
DB00717,DB01351,1
DB00381,DB01354,1
DB01142,DB06148,1
DB00615,DB01354,1
DB01069,DB09076,1
DB00163,DB00749,1
DB01193,DB01354,1
DB00569,DB01104,1
DB00015,DB01225,1
DB00503,DB01222,1
DB00884,DB00994,1
DB00266,DB09068,1
DB00607,DB04908,1
DB00893,DB00927,1
DB00379,DB09068,1
DB00285,DB06271,1
DB00674,DB00831,1
DB00567,DB01593,1
DB01223,DB01407,1
DB04843,DB06148,1
DB00420,DB01579,1
DB00030,DB00860,1
DB00328,DB01225,1
DB00727,DB01353,1
DB04839,DB09073,1
DB00523,DB00717,1
DB00159,DB00682,1
DB00477,DB08897,1
DB00029,DB00569,1
DB00081,DB00974,1
DB00201,DB00884,1
DB00316,DB00653,1
DB00031,DB00201,1
DB00806,DB00991,1
DB00009,DB00712,1
DB00041,DB01234,1
DB00081,DB01009,1
DB00430,DB01032,1
DB00041,DB01193,1
DB04843,DB08897,1
DB00465,DB00715,1
DB00436,DB01353,1
DB01238,DB04839,1
DB00321,DB00788,1
DB00472,DB03619,1
DB00388,DB00938,1
DB00440,DB00752,1
DB00938,DB01577,1
DB00030,DB00537,1
DB00912,DB06719,1
DB00368,DB01576,1
DB00834,DB06719,1
DB00009,DB00054,1
DB00035,DB00233,1
DB00682,DB01285,1
DB00994,DB01000,1
DB00022,DB01114,1
DB01223,DB01365,1
DB00374,DB01225,1
DB00934,DB01409,1
DB00307,DB01268,1
DB01049,DB01233,1
DB00994,DB01331,1
DB01363,DB06262,1
DB00449,DB00668,1
DB00031,DB04272,1
DB00218,DB00707,1
DB00895,DB01176,1
DB00688,DB01147,1
DB00054,DB00215,1
DB00823,DB01353,1
DB00569,DB09068,1
DB00041,DB00489,1
DB00277,DB01577,1
DB00332,DB00841,1
DB00433,DB01579,1
DB00108,DB00864,1
DB00415,DB00688,1
DB00657,DB00759,1
DB00307,DB01621,1
DB00047,DB04839,1
DB00501,DB00893,1
DB00865,DB06714,1
DB00046,DB01132,1
DB00254,DB01353,1
DB00030,DB09123,1
DB00176,DB04272,1
DB01100,DB01211,1
DB00420,DB00707,1
DB00679,DB08897,1
DB01577,DB06714,1
DB00806,DB01175,1
DB01021,DB01148,1
DB00366,DB00895,1
DB00657,DB01354,1
DB00277,DB00830,1
DB01236,DB01363,1
DB00031,DB01175,1
DB00013,DB00461,1
DB00307,DB00706,1
DB00457,DB01354,1
DB00078,DB01225,1
DB00586,DB00994,1
DB00211,DB00983,1
DB00009,DB08813,1
DB00783,DB01225,1
DB00237,DB00421,1
DB00178,DB00237,1
DB01207,DB06822,1
DB00015,DB08816,1
DB00136,DB01406,1
DB00046,DB01278,1
DB01104,DB01225,1
DB01254,DB06779,1
DB00013,DB08816,1
DB00935,DB01223,1
DB00081,DB00569,1
DB00862,DB00887,1
DB00086,DB00758,1
DB00865,DB01001,1
DB00500,DB06779,1
DB00865,DB06711,1
DB01100,DB08816,1
DB00073,DB01197,1
DB00503,DB08875,1
DB00472,DB06271,1
DB00232,DB01354,1
DB00438,DB00452,1
DB00028,DB04574,1
DB00661,DB00863,1
DB00472,DB01225,1
DB00788,DB00994,1
DB00013,DB00176,1
DB00387,DB00557,1
DB00126,DB01579,1
DB00422,DB01288,1
DB00715,DB06663,1
DB01225,DB08813,1
DB00678,DB01354,1
DB01083,DB01436,1
DB00040,DB00768,1
DB01577,DB06701,1
DB00368,DB00945,1
DB00554,DB11133,1
DB00054,DB00476,1
DB01407,DB01579,1
DB00671,DB00919,1
DB00211,DB01579,1
DB00163,DB08813,1
DB00215,DB03619,1
DB00029,DB01225,1
DB00687,DB04574,1
DB00657,DB01124,1
DB00163,DB04896,1
DB00421,DB01114,1
DB00108,DB01030,1
DB00448,DB00893,1
DB00388,DB01274,1
DB00332,DB04843,1
DB00588,DB01288,1
DB00964,DB01354,1
DB00691,DB06692,1
DB00316,DB01427,1
DB00073,DB00421,1
DB00328,DB01109,1
DB00682,DB11133,1
DB00266,DB01415,1
DB00783,DB00956,1
DB06404,DB06710,1
DB00009,DB09211,1
DB00246,DB00989,1
DB00806,DB00887,1
DB01144,DB01399,1
DB00041,DB00808,1
DB00201,DB00841,1
DB00086,DB01225,1
DB08813,DB11133,1
DB01579,DB06711,1
DB01175,DB09211,1
DB00374,DB00384,1
DB00182,DB00273,1
DB01203,DB06335,1
DB00201,DB00421,1
DB01021,DB01624,1
DB00784,DB06271,1
DB00343,DB01354,1
DB06779,DB08918,1
DB00374,DB00503,1
DB00121,DB00948,1
DB00586,DB01109,1
DB01049,DB02703,1
DB00030,DB01367,1
DB00237,DB06706,1
DB01162,DB01353,1
DB00046,DB00912,1
DB00387,DB00477,1
DB00726,DB01409,1
DB00784,DB01296,1
DB00199,DB00222,1
DB00108,DB00620,1
DB00688,DB01000,1
DB00237,DB00657,1
DB00041,DB00187,1
DB00307,DB00683,1
DB00938,DB06706,1
DB00717,DB01225,1
DB00098,DB01656,1
DB01239,DB01579,1
DB00046,DB01203,1
DB00988,DB01001,1
DB00695,DB00994,1
DB00201,DB00594,1
DB01097,DB06681,1
DB00307,DB01068,1
DB00041,DB00206,1
DB00397,DB00938,1
DB00470,DB00780,1
DB00047,DB00780,1
DB00201,DB00381,1
DB00046,DB01403,1
DB00712,DB11133,1
DB00438,DB01082,1
DB00449,DB00601,1
DB00397,DB01274,1
DB00206,DB00843,1
DB00695,DB01353,1
DB00780,DB08897,1
DB00461,DB01254,1
DB00039,DB01225,1
DB00108,DB00515,1
DB00707,DB01600,1
DB00072,DB00398,1
DB00586,DB11133,1
DB00013,DB09068,1
DB00237,DB00808,1
DB00289,DB00937,1
DB00687,DB01337,1
DB00029,DB00201,1
DB00588,DB00841,1
DB00557,DB01354,1
DB00407,DB00966,1
DB00794,DB01354,1
DB00668,DB01274,1
DB00237,DB00703,1
DB00206,DB01049,1
DB00784,DB11133,1
DB00022,DB00363,1
DB00022,DB01035,1
DB00595,DB09323,1
DB00285,DB09211,1
DB00935,DB01001,1
DB01021,DB09068,1
DB00047,DB08882,1
DB00703,DB01354,1
DB01244,DB08896,1
DB01259,DB04908,1
DB00601,DB01223,1
DB00346,DB00594,1
DB00723,DB01579,1
DB00307,DB06702,1
DB00477,DB00761,1
DB00975,DB06779,1
DB00452,DB01331,1
DB00176,DB00304,1
DB00073,DB00598,1
DB00723,DB05039,1
DB00391,DB00674,1
DB00861,DB11133,1
DB00086,DB09068,1
DB00031,DB00814,1
DB00277,DB01165,1
DB01106,DB09076,1
DB00009,DB06692,1
DB00700,DB06822,1
DB01021,DB01623,1
DB00009,DB00605,1
DB00333,DB01594,1
DB01021,DB01176,1
DB00072,DB00352,1
DB00086,DB00201,1
DB00537,DB00653,1
DB00013,DB01240,1
DB00449,DB06711,1
DB01162,DB01354,1
DB00477,DB01021,1
DB00159,DB00945,1
DB00503,DB00980,1
DB00648,DB00780,1
DB00108,DB00642,1
DB00046,DB00396,1
DB00237,DB00783,1
DB01030,DB04908,1
DB00046,DB00603,1
DB00461,DB06271,1
DB00009,DB01109,1
DB00500,DB00715,1
DB01354,DB04861,1
DB06700,DB11133,1
DB00307,DB00539,1
DB00399,DB00994,1
DB00237,DB00727,1
DB01397,DB06779,1
DB00384,DB06822,1
DB00387,DB00934,1
DB00687,DB01203,1
DB00966,DB01353,1
DB00569,DB00957,1
DB00712,DB01225,1
DB00244,DB00407,1
DB01274,DB01288,1
DB01109,DB01175,1
DB00121,DB00607,1
DB00470,DB01579,1
DB00871,DB00983,1
DB00072,DB01234,1
DB01104,DB03619,1
DB00086,DB08813,1
DB00030,DB06719,1
DB00728,DB00996,1
DB00307,DB00731,1
DB00938,DB01223,1
DB00041,DB00678,1
DB00073,DB00594,1
DB00321,DB06714,1
DB00013,DB00573,1
DB00700,DB00806,1
DB01009,DB06779,1
DB00069,DB00363,1
DB00707,DB00759,1
DB00449,DB00938,1
DB00748,DB00895,1
DB00974,DB08918,1
DB00396,DB06271,1
DB00503,DB01062,1
DB00344,DB00387,1
DB00332,DB00433,1
DB00601,DB00898,1
DB00903,DB01114,1
DB00707,DB00861,1
DB00245,DB01278,1
DB03619,DB06822,1
DB01394,DB04908,1
DB06779,DB08813,1
DB00307,DB00490,1
DB00790,DB08813,1
DB00191,DB00316,1
DB00030,DB00668,1
DB00374,DB00903,1
DB00201,DB00996,1
DB00241,DB01244,1
DB00408,DB00471,1
DB00387,DB00875,1
DB00072,DB00959,1
DB00561,DB01193,1
DB00180,DB00307,1
DB00728,DB00753,1
DB00991,DB06779,1
DB00618,DB00707,1
DB00159,DB00374,1
DB00761,DB01623,1
DB00218,DB00900,1
DB00072,DB00620,1
DB00752,DB01278,1
DB00989,DB01267,1
DB00935,DB00983,1
DB00945,DB08813,1
DB00549,DB01238,1
DB01406,DB04908,1
DB00830,DB01291,1
DB00232,DB01353,1
DB00030,DB00687,1
DB01115,DB01392,1
DB00502,DB00761,1
DB00455,DB01409,1
DB00907,DB06711,1
DB01049,DB01614,1
DB00030,DB04868,1
DB00108,DB01177,1
DB00159,DB00788,1
DB00806,DB08918,1
DB00013,DB08813,1
DB01623,DB06148,1
DB00682,DB00739,1
DB00908,DB00909,1
DB00199,DB01120,1
DB00030,DB00351,1
DB01032,DB04570,1
DB00988,DB05039,1
DB00734,DB09076,1
DB01049,DB09073,1
DB00601,DB00708,1
DB00991,DB11133,1
DB00047,DB01016,1
DB01364,DB06711,1
DB00072,DB00755,1
DB05812,DB06616,1
DB00073,DB01136,1
DB01050,DB11133,1
DB00788,DB11133,1
DB00277,DB00470,1
DB00285,DB01296,1
DB00277,DB01365,1
DB00823,DB06779,1
DB00956,DB01076,1
DB00623,DB01021,1
DB00211,DB00907,1
DB00367,DB01225,1
DB00040,DB01623,1
DB00112,DB00445,1
DB00030,DB00284,1
DB00529,DB00787,1
DB00009,DB00991,1
DB00307,DB08896,1
DB01208,DB06663,1
DB00246,DB01049,1
DB00159,DB00443,1
DB00334,DB06148,1
DB00047,DB00959,1
DB00307,DB00370,1
DB01041,DB09300,1
DB00806,DB01165,1
DB00341,DB00387,1
DB00275,DB01354,1
DB00975,DB01225,1
DB00177,DB00494,1
DB00780,DB09076,1
DB01075,DB09272,1
DB00554,DB00994,1
DB00374,DB00887,1
DB00275,DB01109,1
DB00332,DB01224,1
DB00031,DB00500,1
DB00374,DB04574,1
DB06271,DB08816,1
DB00477,DB01579,1
DB00761,DB00972,1
DB00163,DB00814,1
DB00047,DB01132,1
DB00321,DB00387,1
DB00332,DB00455,1
DB00041,DB00264,1
DB00072,DB06589,1
DB00723,DB06701,1
DB00408,DB00843,1
DB00041,DB00519,1
DB00041,DB01197,1
DB00054,DB00975,1
DB00041,DB00232,1
DB00163,DB00476,1
DB00945,DB09068,1
DB00521,DB01354,1
DB00015,DB00775,1
DB00046,DB06203,1
DB00237,DB00823,1
DB00994,DB09060,1
DB00422,DB00601,1
DB00588,DB01203,1
DB00086,DB01104,1
DB00241,DB01427,1
DB00177,DB01353,1
DB00307,DB01223,1
DB00935,DB00945,1
DB00108,DB01041,1
DB00904,DB01579,1
DB00884,DB00893,1
DB00029,DB08816,1
DB00387,DB01624,1
DB00783,DB01354,1
DB00588,DB00723,1
DB00040,DB06702,1
DB00387,DB01142,1
DB01225,DB04839,1
DB04574,DB06404,1
DB00237,DB00612,1
DB01203,DB01274,1
DB00387,DB01278,1
DB00500,DB00642,1
DB00421,DB01353,1
DB00363,DB00387,1
DB02703,DB04839,1
DB00098,DB01097,1
DB00126,DB00304,1
DB00465,DB00994,1
DB00073,DB00903,1
DB00407,DB01029,1
DB01069,DB09272,1
DB01176,DB09076,1
DB00072,DB00642,1
DB00073,DB00692,1
DB00363,DB01594,1
DB00040,DB00366,1
DB00586,DB00642,1
DB00843,DB01618,1
DB01407,DB01576,1
DB00232,DB00468,1
DB00159,DB06271,1
DB00041,DB01235,1
DB00073,DB00401,1
DB00843,DB01224,1
DB00013,DB00233,1
DB01148,DB06148,1
DB00622,DB00728,1
DB00316,DB00381,1
DB00178,DB01353,1
DB00321,DB00712,1
DB00163,DB00712,1
DB00031,DB00285,1
DB00728,DB00994,1
DB00601,DB00745,1
DB00421,DB00728,1
DB01021,DB01278,1
DB00865,DB05039,1
DB00387,DB00780,1
DB00041,DB00288,1
DB00433,DB09272,1
DB00461,DB01109,1
DB00537,DB06594,1
DB00163,DB08918,1
DB00121,DB01147,1
DB00041,DB00484,1
DB00607,DB00688,1
DB00031,DB01600,1
DB00254,DB00739,1
DB00047,DB01203,1
DB00341,DB09076,1
DB00035,DB00443,1
DB00535,DB00798,1
DB00304,DB01354,1
DB00104,DB00624,1
DB00368,DB00745,1
DB00022,DB00344,1
DB01577,DB06706,1
DB00476,DB01165,1
DB00630,DB00994,1
DB00503,DB04908,1
DB04272,DB06779,1
DB01296,DB04896,1
DB00277,DB00723,1
DB00974,DB09068,1
DB00072,DB01285,1
DB00030,DB01200,1
DB00715,DB01109,1
DB00031,DB00991,1
DB00054,DB01175,1
DB00384,DB00806,1
DB00682,DB01353,1
DB00177,DB08813,1
DB00601,DB06701,1
DB00475,DB01021,1
DB00332,DB06711,1
DB06779,DB09123,1
DB00759,DB01603,1
DB00321,DB00500,1
DB00451,DB00893,1
DB00368,DB00422,1
DB01115,DB01354,1
DB00748,DB00761,1
DB00420,DB01278,1
DB00434,DB00895,1
DB00073,DB00524,1
DB00041,DB00418,1
DB00573,DB00707,1
DB00476,DB00806,1
DB01175,DB01225,1
DB00241,DB00830,1
DB00524,DB01353,1
DB00438,DB00919,1
DB00054,DB04272,1
DB00687,DB00957,1
DB00388,DB00745,1
DB00862,DB04920,1
DB00351,DB06779,1
DB00407,DB00761,1
DB00712,DB00806,1
DB00266,DB04839,1
DB00316,DB01064,1
DB00047,DB01224,1
DB00081,DB09068,1
DB00537,DB01273,1
DB00237,DB01359,1
DB00972,DB09272,1
DB03619,DB09068,1
DB00054,DB00285,1
DB00726,DB01354,1
DB00046,DB01169,1
DB00136,DB00390,1
DB00601,DB04844,1
DB00015,DB00285,1
DB00029,DB00215,1
DB00390,DB00994,1
DB04272,DB04896,1
DB00072,DB00762,1
DB01142,DB09076,1
DB00723,DB06706,1
DB00040,DB00363,1
DB00046,DB00999,1
DB00407,DB00594,1
DB00605,DB06779,1
DB00046,DB00524,1
DB01296,DB01600,1
DB00047,DB01067,1
DB00041,DB00401,1
DB00022,DB00608,1
DB00865,DB00907,1
DB01129,DB01238,1
DB00485,DB00595,1
DB06719,DB08882,1
DB00408,DB00764,1
DB00285,DB01207,1
DB00715,DB00991,1
DB00013,DB00554,1
DB00013,DB00201,1
DB00889,DB01049,1
DB00237,DB00393,1
DB00496,DB01278,1
DB01240,DB06779,1
DB00734,DB01409,1
DB00182,DB00332,1
DB00215,DB01109,1
DB00159,DB00957,1
DB00078,DB00975,1
DB00700,DB00761,1
DB00273,DB01195,1
DB00030,DB00877,1
DB00310,DB01114,1
DB00029,DB00991,1
DB00030,DB00443,1
DB00201,DB00555,1
DB00784,DB01207,1
DB00030,DB02546,1
DB00022,DB01623,1
DB01100,DB01278,1
DB00397,DB01001,1
DB00015,DB00374,1
DB00745,DB04908,1
DB00216,DB01049,1
DB01049,DB01211,1
DB00561,DB06711,1
DB00374,DB09068,1
DB00455,DB00895,1
DB00022,DB00997,1
DB00073,DB00808,1
DB00201,DB00470,1
DB00408,DB05039,1
DB00273,DB00780,1
DB00723,DB00945,1
DB00582,DB01354,1
DB00280,DB00761,1
DB00022,DB01036,1
DB00211,DB06711,1
DB00072,DB01196,1
DB00031,DB01225,1
DB00159,DB01225,1
DB00163,DB00472,1
DB00747,DB01278,1
DB00030,DB01621,1
DB00054,DB00686,1
DB00739,DB00994,1
DB01064,DB01579,1
DB00041,DB00335,1
DB00876,DB01109,1
DB00440,DB00715,1
DB00950,DB01278,1
DB01203,DB04876,1
DB01144,DB01579,1
DB00197,DB01124,1
DB00136,DB01021,1
DB00575,DB01354,1
DB00555,DB00717,1
DB00081,DB01097,1
DB00455,DB01278,1
DB00945,DB01407,1
DB00029,DB00461,1
DB00056,DB01097,1
DB00232,DB00806,1
DB00397,DB00588,1
DB00374,DB01395,1
DB00241,DB01021,1
DB00022,DB00472,1
DB00009,DB00261,1
DB00013,DB00975,1
DB00047,DB00687,1
DB00121,DB00653,1
DB00907,DB00938,1
DB00745,DB00935,1
DB00176,DB06271,1
DB01030,DB05812,1
DB00015,DB00208,1
DB01278,DB01591,1
DB00307,DB08932,1
DB00047,DB01015,1
DB00668,DB00945,1
DB00285,DB00784,1
DB00015,DB00476,1
DB00252,DB06706,1
DB00595,DB00982,1
DB00041,DB01023,1
DB00211,DB00937,1
DB00956,DB08816,1
DB00108,DB00851,1
DB00073,DB00571,1
DB00957,DB01353,1
DB00707,DB01165,1
DB01016,DB01285,1
DB00421,DB01119,1
DB00759,DB00893,1
DB00073,DB01097,1
DB04272,DB06700,1
DB01296,DB08918,1
DB00073,DB00350,1
DB00015,DB00554,1
DB01045,DB01267,1
DB05812,DB06207,1
DB00935,DB01274,1
DB00201,DB00808,1
DB00022,DB01195,1
DB00748,DB01409,1
DB00121,DB00307,1
DB06779,DB06822,1
DB00784,DB01109,1
DB01050,DB01207,1
DB00695,DB01114,1
DB00715,DB09300,1
DB01220,DB04908,1
DB00408,DB00549,1
DB00204,DB00864,1
DB01579,DB01624,1
DB00761,DB00850,1
DB00041,DB00860,1
DB00030,DB01277,1
DB00927,DB01156,1
DB00935,DB01291,1
DB00384,DB00422,1
DB00237,DB01210,1
DB00086,DB00465,1
DB00938,DB05039,1
DB00601,DB01156,1
DB00046,DB01208,1
DB00387,DB01288,1
DB00087,DB00108,1
DB00433,DB01021,1
DB01050,DB01254,1
DB01235,DB04899,1
DB00054,DB08816,1
DB06271,DB08918,1
DB00289,DB00651,1
DB00237,DB01144,1
DB00977,DB06404,1
DB00237,DB00381,1
DB00270,DB01354,1
DB00108,DB00242,1
DB01207,DB01225,1
DB00081,DB00176,1
DB00237,DB00367,1
DB00752,DB01277,1
DB00073,DB01203,1
DB00054,DB00461,1
DB00346,DB00421,1
DB00862,DB00903,1
DB00540,DB00761,1
DB00248,DB00436,1
DB00674,DB04842,1
DB00983,DB01274,1
DB00307,DB00921,1
DB00745,DB01577,1
DB00407,DB01014,1
DB00642,DB00749,1
DB00465,DB01254,1
DB01225,DB06822,1
DB00707,DB00749,1
DB00748,DB08897,1
DB00983,DB01620,1
DB00201,DB01288,1
DB00679,DB00761,1
DB00321,DB01600,1
DB00745,DB00830,1
DB00211,DB00449,1
DB00159,DB00176,1
DB00661,DB01337,1
DB00054,DB00974,1
DB00880,DB01353,1
DB00136,DB01083,1
DB00788,DB06271,1
DB00009,DB06271,1
DB00159,DB00717,1
DB00030,DB01261,1
DB00397,DB00945,1
DB00707,DB08916,1
DB00030,DB01137,1
DB00374,DB00476,1
DB00009,DB01397,1
DB00041,DB00343,1
DB00078,DB01050,1
DB00988,DB01223,1
DB00081,DB00465,1
DB00321,DB00328,1
DB00543,DB01278,1
DB00022,DB00571,1
DB00945,DB01225,1
DB00195,DB01354,1
DB01207,DB04896,1
DB00204,DB00404,1
DB00903,DB01392,1
DB00524,DB01114,1
DB00986,DB01278,1
DB00285,DB03619,1
DB00029,DB06822,1
DB00569,DB06822,1
DB00046,DB00491,1
DB01041,DB01281,1
DB00078,DB00176,1
DB00108,DB01254,1
DB00748,DB01021,1
DB00211,DB00277,1
DB00618,DB00739,1
DB00994,DB01053,1
DB01068,DB01392,1
DB00723,DB01223,1
DB00537,DB08827,1
DB00388,DB00895,1
DB00989,DB01239,1
DB00108,DB00322,1
DB00814,DB00994,1
DB00046,DB06719,1
DB00951,DB01100,1
DB00215,DB06271,1
DB00316,DB00723,1
DB00758,DB06779,1
DB00321,DB00461,1
DB00241,DB01074,1
DB00909,DB01195,1
DB00381,DB04908,1
DB00153,DB01223,1
DB06822,DB09079,1
DB00319,DB00759,1
DB00674,DB06144,1
DB00393,DB00503,1
DB00871,DB01223,1
DB00957,DB06404,1
DB00409,DB01049,1
DB00022,DB00726,1
DB00243,DB00341,1
DB00056,DB00108,1
DB00237,DB01023,1
DB01023,DB01353,1
DB00768,DB09272,1
DB00040,DB00726,1
DB00364,DB01165,1
DB00040,DB00572,1
DB00588,DB00988,1
DB00503,DB06176,1
DB01021,DB01200,1
DB01049,DB01238,1
DB00535,DB00893,1
DB00396,DB01225,1
DB00237,DB00903,1
DB00163,DB00215,1
DB00030,DB00201,1
DB00180,DB01234,1
DB00073,DB00393,1
DB00294,DB06404,1
DB01114,DB08897,1
DB06271,DB09079,1
DB06822,DB08907,1
DB00956,DB01406,1
DB00029,DB00554,1
DB00232,DB00820,1
DB00069,DB00811,1
DB00201,DB01353,1
DB00761,DB00835,1
DB00073,DB00796,1
DB00472,DB01109,1
DB00030,DB01399,1
DB00472,DB09211,1
DB00774,DB01114,1
DB00806,DB01109,1
DB00237,DB01115,1
DB00642,DB00814,1
DB01656,DB08912,1
DB00332,DB00397,1
DB01224,DB09272,1
DB00727,DB01354,1
DB00367,DB01354,1
DB00788,DB03619,1
DB00047,DB00443,1
DB00078,DB00266,1
DB00321,DB01050,1
DB00601,DB00968,1
DB00316,DB04841,1
DB00561,DB00935,1
DB00040,DB00986,1
DB00393,DB04946,1
DB00277,DB08811,1
DB00237,DB08867,1
DB00159,DB00554,1
DB00188,DB09071,1
DB00022,DB01367,1
DB00945,DB01285,1
DB00041,DB00195,1
DB00351,DB01109,1
DB01165,DB06594,1
DB00440,DB01208,1
DB00653,DB00688,1
DB00266,DB08813,1
DB00327,DB00601,1
DB00752,DB01620,1
DB00934,DB09076,1
DB01225,DB08918,1
DB00363,DB00989,1
DB01223,DB01587,1
DB00304,DB01225,1
DB00387,DB01148,1
DB00686,DB08918,1
DB00081,DB00500,1
DB00346,DB00988,1
DB00796,DB01354,1
DB00108,DB04868,1
DB00166,DB01278,1
DB00047,DB09123,1
DB00040,DB00831,1
DB00015,DB00784,1
DB00052,DB00783,1
DB00031,DB01104,1
DB00707,DB01118,1
DB01225,DB09068,1
DB00073,DB00612,1
DB00861,DB03619,1
DB00752,DB01364,1
DB00022,DB01151,1
DB00316,DB01193,1
DB00072,DB01073,1
DB00022,DB00264,1
DB00030,DB00738,1
DB00307,DB06616,1
DB00054,DB06822,1
DB00830,DB00938,1
DB00945,DB01577,1
DB00218,DB00266,1
DB00852,DB00895,1
DB00028,DB00783,1
DB00030,DB01268,1
DB00461,DB01207,1
DB00201,DB06271,1
DB01176,DB01409,1
DB00938,DB00988,1
DB01240,DB06271,1
DB00841,DB00907,1
DB00780,DB06663,1
DB00232,DB00422,1
DB00211,DB01244,1
DB00086,DB01397,1
DB00195,DB01353,1
DB00031,DB00749,1
DB00108,DB09073,1
DB01114,DB01278,1
DB00121,DB00485,1
DB00482,DB06271,1
DB01171,DB09076,1
DB00086,DB00586,1
DB00213,DB00688,1
DB04896,DB11133,1
DB00384,DB00407,1
DB00041,DB01224,1
DB00388,DB00422,1
DB00484,DB00572,1
DB00201,DB01354,1
DB00470,DB04843,1
DB00758,DB01109,1
DB00237,DB09123,1
DB00679,DB00707,1
DB01288,DB01576,1
DB01049,DB06144,1
DB00823,DB01109,1
DB00008,DB00697,1
DB00159,DB00726,1
DB00436,DB01354,1
DB00241,DB01023,1
DB00031,DB00261,1
DB00047,DB00246,1
DB01254,DB08813,1
DB00206,DB00674,1
DB01104,DB06779,1
DB01104,DB11133,1
DB00046,DB00280,1
DB00041,DB00393,1
DB00072,DB00322,1
DB01109,DB01600,1
DB00459,DB00595,1
DB00030,DB00957,1
DB00388,DB00983,1
DB00903,DB01353,1
DB01009,DB01296,1
DB00991,DB00994,1
DB00937,DB01193,1
DB00798,DB01415,1
DB00046,DB00741,1
DB00422,DB00887,1
DB00850,DB09272,1
DB00013,DB01600,1
DB00030,DB00823,1
DB00254,DB00893,1
DB00739,DB01082,1
DB00054,DB08918,1
DB00046,DB00440,1
DB00237,DB00335,1
DB00332,DB00748,1
DB00191,DB01291,1
DB00387,DB00950,1
DB01254,DB01600,1
DB01577,DB06711,1
DB00215,DB06779,1
DB00176,DB00569,1
DB00508,DB01049,1
DB00607,DB09074,1
DB00035,DB00687,1
DB00041,DB08906,1
DB01220,DB08881,1
DB00201,DB00250,1
DB00407,DB00700,1
DB00072,DB01041,1
DB00605,DB00707,1
DB00843,DB04842,1
DB00393,DB00990,1
DB00072,DB00445,1
DB00046,DB01124,1
DB00081,DB01050,1
DB00237,DB00887,1
DB00022,DB00697,1
DB01049,DB08873,1
DB01600,DB11133,1
DB00588,DB00598,1
DB00022,DB00679,1
DB00346,DB00695,1
DB00178,DB00407,1
DB00277,DB01203,1
DB00571,DB01353,1
DB00046,DB00436,1
DB00434,DB01278,1
DB00523,DB00707,1
DB00078,DB04272,1
DB00163,DB00715,1
DB00107,DB00215,1
DB00734,DB01049,1
DB00211,DB00241,1
DB00700,DB01354,1
DB00367,DB00374,1
DB00420,DB01049,1
DB00503,DB06626,1
DB00321,DB00586,1
DB00898,DB06706,1
DB00054,DB09211,1
DB00041,DB00201,1
DB00041,DB00598,1
DB00723,DB00907,1
DB00313,DB02546,1
DB00387,DB01075,1
DB01007,DB01238,1
DB00280,DB01409,1
DB00273,DB00819,1
DB00328,DB01254,1
DB00015,DB06700,1
DB00241,DB00368,1
DB00041,DB01355,1
DB00780,DB00986,1
DB00277,DB01288,1
DB00657,DB00994,1
DB00687,DB00717,1
DB00018,DB00363,1
DB01050,DB06779,1
DB00884,DB00925,1
DB00015,DB00500,1
DB00603,DB06271,1
DB00009,DB08918,1
DB00607,DB01211,1
DB03619,DB06271,1
DB00332,DB00598,1
DB00682,DB01109,1
DB00945,DB09272,1
DB00476,DB11133,1
DB00830,DB06706,1
DB00363,DB01559,1
DB00041,DB00697,1
DB01288,DB06711,1
DB00316,DB00841,1
DB00237,DB00968,1
DB01082,DB01415,1
DB01600,DB03619,1
DB00485,DB00956,1
DB00014,DB00030,1
DB00421,DB00422,1
DB01001,DB01577,1
DB00674,DB01618,1
DB00047,DB01403,1
DB03619,DB08813,1
DB00176,DB11133,1
DB00112,DB01177,1
DB00013,DB01088,1
DB00819,DB01364,1
DB00294,DB00374,1
DB00344,DB01278,1
DB00206,DB00989,1
DB00241,DB00388,1
DB01225,DB01399,1
DB00073,DB00960,1
DB00726,DB09272,1
DB01238,DB01406,1
DB00237,DB00457,1
DB00030,DB00503,1
DB00022,DB00980,1
DB00224,DB00677,1
DB00277,DB00960,1
DB00328,DB00642,1
DB00163,DB00374,1
